name,token_address,meta_data_img,full_img,rank_est,market_place_state.block_timestamp,date,market_place_state.escrow_address,market_place_state.signature,market_place_state.seller_address,market_place_state.buyer_address,market_place_state.type,market_place_state.marketplace_program_id,market_place_state.marketplace_instance_id,market_place_state.fee,market_place_state.amount,market_place_state.seller_referral_fee,market_place_state.seller_referral_address,market_place_state.buyer_referral_address,market_place_state.buyer_referral_fee,market_place_state.metadata,market_place_state.price
Solana Puppy Pound #1034,2BpmXXZsTDSSpHhbFB2HFhE661y65kKKPieFkbQp729W,https://www.arweave.net/qpcIubfAx5LKSGnDk76fKVXY6y1g_2m0Iolm8UJWlfs?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/2BpmXXZsTDSSpHhbFB2HFhE661y65kKKPieFkbQp729W,5936,"2/27/2022, 2:40:20 PM",2/27/2022,22vzXbFVKqj2g98dNVPgtyeKm469Xq7UrP5WL3AVtZsq,4ZQatH2SbCsSyjY8W1oUCQQ14cQbiB36cmN29PYLgPdNDkB85tHD2CRuYsRz3mUXWvYbfbYpjq9s6RDbgAmBgVcw,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,8vCkyEHsmMUWct1WmVPk8Cot28Yyu8fURcVckK9JHmWo,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #3548,3cVEiNhM6XhoeVQDcNYyYBT6SeYYACnsCiRryimH7xex,https://www.arweave.net/39bOudOoAuqAVVRhP-NxQO1DaDLYSKNXCczl4AOKkyM?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/3cVEiNhM6XhoeVQDcNYyYBT6SeYYACnsCiRryimH7xex,8080,"2/27/2022, 2:41:49 PM",2/27/2022,EaHoavyjs8wYnzsbgf6jeToScTdcR86ZEyQYGtdzuUTw,54YCUQz2mVJwbsUoUN6DMFwGFovPQwZQ5CJhMm2jGNSPsjh72fftNiN46BcMYDpphfmeGnR8UdJYt9TfeMV23x9a,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,GyHcUZvtScLynn2YPzcMH4NoN5V3tJ3LHrGHR4CsBNf8,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.025,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.25
Solana Puppy Pound #1691,6CET9pVQVpSmVx85syf22TvFg3f5JCneXbKcG6dQ21pm,https://www.arweave.net/rMZIFYCy4iyoIGaz0xdB0YnGomtUctXuCGNifShS0A4?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/6CET9pVQVpSmVx85syf22TvFg3f5JCneXbKcG6dQ21pm,5894,"2/27/2022, 2:42:07 PM",2/27/2022,2yFRNAyVZinfydbBRDF7udQL6j8kWwHBKWHxiXAAYdx6,2WeoV59JcxSzmTUbgcg2eQevmh2k5xeCzcg4o1LERsbPEU6TPipT5oUtgDYaRcCj1UeCANgyzJmwBV9D951c48Qs,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,9Eq5d2gpFqPGCmEr9RaRYMdygsCb5v7JHpgmcYjUpkVd,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #3035,DHc6WV5vWujiau92QkvLhfjeTq7PuDA1MHDRkf6xUGZV,https://www.arweave.net/BnfgHlfXqg_uF_LxDuzgrrIrDmceTOerQQ4mY4_KfVw?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/DHc6WV5vWujiau92QkvLhfjeTq7PuDA1MHDRkf6xUGZV,9628,"2/27/2022, 4:07:02 PM",2/27/2022,BVxdNtNhvEGSiTtjPepWeEGmabrS3fa3QabQKvSX3FT3,4xiXDc19bhGwxr5L2gqKJbvFNSnqV1kVLj5cuhCEPLkWbKzFu6rK4eh1YtRB7fW7JD5sdrxdZmLCMDzi6Cz68EJC,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,3KAZ6ahrQmTveKk9x4Vpuv7bZRKpNgyVUH98233sSC68,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #1402,83pZFGeopbz7qexbmqZoAZ869ZedLqAAFfWoi8hydFRL,https://www.arweave.net/23_VucKwIpcFeikK7Na6ZzfjgQOa5e-79HWXVDLzzPk?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/83pZFGeopbz7qexbmqZoAZ869ZedLqAAFfWoi8hydFRL,7827,"2/27/2022, 4:08:27 PM",2/27/2022,61dXB87p7g1hctryr8VVKtx8BqTKRdDqiSWgKTHybyuX,3BTkesuWaduMTi3q1HQaJH3TVcHcmFpB6GGrSkUdZQ67cwfyK8yWphcBHYZpVvmX2rP4emfwqsJzDJiggAQbBQqb,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,9Loq2TAxEFSXc9ENfg7EnS9fy77sT8PueWQiPaShimHG,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #667,AMJ12x777jwC9pqoUE9GKpj1wLg2wsaY3NRGVWkKVbEP,https://www.arweave.net/jNO6sQqBk4-1xOpQVAcTkbgURyHZdot5SnA5aw2yeU8?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/AMJ12x777jwC9pqoUE9GKpj1wLg2wsaY3NRGVWkKVbEP,5955,"2/28/2022, 10:50:04 PM",2/28/2022,EJKUJGZtwMWMMEhXuC1xcYxrPevWNbK4sMwpn6FNBCkN,5ZyxUikYJS8qHtdeqjXx1SbBmDfg1EZ1KzF7QL4TX2nvjKpLZaBGyHfv6mMJwfvs9movuGRUGUaYbo31eg2vr5WC,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,8PTtoQg1xhdMboUuBpFDXcD8ffEeC42fYh6N8eACdwFj,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.025334,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2667
Solana Puppy Pound #9594,FXJo1C6ZHc2ruTHuFBrk89BhHm53XnztyN5TabfGb6Lc,https://www.arweave.net/9QCpMVred_Wfodf0BohE6DYeLzhDjPHJZkbs0x4-gv8?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/FXJo1C6ZHc2ruTHuFBrk89BhHm53XnztyN5TabfGb6Lc,6549,"2/28/2022, 12:07:35 AM",2/28/2022,GLNW1J3xTxefEiZPTnTMS4SMawtVC1eRzmbstW5s4q3H,3eC6wohCWkS8d1EEdcwt7TdXK6PPs9hX8edQKqvsDY2M7mZ1GAYRSsEQnF2Qb1YhwNm2tMVQ9PHH9wctLHtCMaYm,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,JAnvu8fB97d4DnynMf8ZYH6Gm7epFnG5yH8ocVwUZwQN,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0216,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.08
Solana Puppy Pound #2573,4iKijD5dJN1LFUZY94SuAqRp9Va9on1A9vm1SprmcGui,https://www.arweave.net/J3gajK1U5ueLo0I1PhvbEiOvJAzkb1myINPNTKCzvcU?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/4iKijD5dJN1LFUZY94SuAqRp9Va9on1A9vm1SprmcGui,7897,"2/28/2022, 12:37:59 AM",2/28/2022,DboNzdNccQ7pgkVat7TZqZPybea4sYvH18CDC4eHLnbF,5Gw3onypt2MbxdHK6SP7VuzLycmqC5eSXvy4EL7WHMF9afTYVY5QefjCA61vLLRz9SCsiAgAZfdpGeYFepiJGBV6,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,DN89tXF7fEpRHPsC2tcvQoUenQDR7hP4V1tNPHGoDwRU,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.022,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.1
Solana Puppy Pound #6746,3KiSLhsnwAGKUDXVqqz9QeDt2DqhtEN8XrqTh3RvKLVh,https://www.arweave.net/uqOaWmISgZP5N05z08Jf34ao8iPDzZOqvEk3JsyKTU0?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/3KiSLhsnwAGKUDXVqqz9QeDt2DqhtEN8XrqTh3RvKLVh,5033,"2/28/2022, 2:15:26 AM",2/28/2022,GuNeJkfNPKChkzireCUujJD6Ln3jyc4WgpmkPd1STP4L,4274EKcMbP77ZgrF7qxQgSbks2HYj8quWTyjspVerDvtGzTQ6uXjQHduW1vjt1fgVep6R8C2RdfybtHu5FhGRoV4,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,2shF7zoXQVLdp4Jf4AedQ85gXa6ZEugxavoUq5n7vo9M,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0218,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.09
Solana Puppy Pound #3659,7GwGDiJo643EKcD6p9AoPk3hyG1nyDoTHPAV6bEG7m4R,https://www.arweave.net/70B8d19WjnrN8mAQORiqH8zYQNZF2E4PWyLclwNC6Nk?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/7GwGDiJo643EKcD6p9AoPk3hyG1nyDoTHPAV6bEG7m4R,8533,"2/28/2022, 2:21:52 AM",2/28/2022,9L5f2q4VXLAqq2pxxTDR7m8BrAnztMPVsiAreDTEbNrm,4MaJgrmTzKnnjDihgDkVLcnX5yywiawunUPWo9uGsEBLVsaPCek2JJ1jSfGH6TnHnDs3NmQFEGPVU2aj6Sg7PjUG,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,FWDuBfxJ1CT3PVpr5m43j1dsLmvyN6ppmVJK7LCq3XEg,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.022,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.1
Solana Puppy Pound #4430,BaYu5deLo1kMSwx79JzmS7w6Aoh89Bu6WpGyGQ1Ai96K,https://www.arweave.net/lSHOmHOmL0E3LRWhxzcr-dAyIGVeyJuYKfLeQDUFk0w?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/BaYu5deLo1kMSwx79JzmS7w6Aoh89Bu6WpGyGQ1Ai96K,6500,"2/28/2022, 2:57:29 AM",2/28/2022,72hcNy84nR5jxJQGYrd4xJ52RTL1TVAxiDn51ZQqxFes,15yBzMMSM8WsXjJtVnqfUbUNVmcyESaQkzojLCr3WJVDXSLEBfsvB98bJ5VvgTjt3y5ftvRfjoLPZaXePZshYnT,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,CsPq3nzY1yuYfgntAibNPAT9ckbKEYwcR4WkxnJRSMS,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02186,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.093
Solana Puppy Pound #5763,H7jR4Ho8tR35U9hGij7HSbHxrC8fP8rHTB6YjFUZF3jN,https://www.arweave.net/nDOjGBQxx2vjEzohp0AilUyPoTL6wrz7RNG_nb8bpJ4?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/H7jR4Ho8tR35U9hGij7HSbHxrC8fP8rHTB6YjFUZF3jN,6988,"2/28/2022, 3:03:01 AM",2/28/2022,4c8qD8jSSFkavdNyiPfY22wQHuKuKaJKLpBn33M41WD4,5hGvGCUtLoJhtUD25uSRAuME6Dpp7BAKZn2CknGo4HkvwGLs6J4LiyjAw9QupAxEzfGqyAuLZMNPkfxK92SVV4ac,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,7zDpArvpCx641WAZi85j3QSNLQJ3z3kKn7gjZ3vYqvgS,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0218,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.09
Solana Puppy Pound #7805,HcTxhKNNvAcmTnLf9VBGweLTeFCbxfvj3JtuWZmXfpin,https://www.arweave.net/lhKS5zkiIBnicBXYODQi46S0ytOOAjkgftw17Ntsjt4?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/HcTxhKNNvAcmTnLf9VBGweLTeFCbxfvj3JtuWZmXfpin,4050,"2/28/2022, 3:31:18 AM",2/28/2022,9TisgPtS5UQXASDqbQhUqmxmvWn5zt7J7cPPzxv8H4ZD,58jWBbtrQjVX8ZvCpUDmetGzA9s49zLCDqbz79QyLgHeeiTAEauxNzmVLDAhM8pf5rML2NKpVoxeNoCJPvnRGYVY,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,7XcYEePD6efFFq3LmCBxFpzwWebi6qVWbUx4h9fRDUh8,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.02182,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.091
Solana Puppy Pound #1883,3Yd8iunFryPJAmrAAdvBXqQVFTCkFQ3Um1ru9EsfyPzu,https://www.arweave.net/Ex97vNuSxm2Wx8V0tn_TVBtSTSbL1IwYqucSRdbL4w8?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/3Yd8iunFryPJAmrAAdvBXqQVFTCkFQ3Um1ru9EsfyPzu,9924,"2/28/2022, 3:58:35 AM",2/28/2022,EyBGHiPAt1V87ctjGuJauPWMkr18HBsu85DSj9ssyKXm,2be2ZY4tdA1HAPdeN7Ngmq7XN6xedVzszkhFmWWqSzYg6F43atFpiDpC6kAFNcPMp4pzTuXjjDKz4Fuo397SCTZW,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,FqCQoLcLSSMT3dwPxG2jR8upwKHW2fmdCGix6HqVkhZT,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #4109,EuM1C1dgeK9o2DpZBLEAYQjWZw4pH9fFxAPihaKBtW16,https://www.arweave.net/8ixQDE9PkmctZEZ1Fc5eLx7omcCMJF2IcF8_7guatI8?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/EuM1C1dgeK9o2DpZBLEAYQjWZw4pH9fFxAPihaKBtW16,7809,"2/28/2022, 4:21:08 AM",2/28/2022,7XhTL3FWfY76z7aBYkBNFjunKK3uF6WUpgpGQzKQqizA,AA5gwdguvCFPSuxNgWouc797XzSbJBqW4AHa6YWgVMQ1RSfChxnoZtbozHKTxBLstR3hioUJ1DyyREJvz6AN2hN,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,FXbSuXqVBwopcGxT7GqRxNhAz1gdJzAgnRkvchgynfyu,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.022,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.1
Solana Puppy Pound #3408,6kXyrPa444qgwh2V5xqF6FdTKWt4EWnTawoxj2vCbLEe,https://www.arweave.net/_mbF1WtIT8lW_4cynTloOYcGp3kMq4m8EPEFKZgEyrQ?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/6kXyrPa444qgwh2V5xqF6FdTKWt4EWnTawoxj2vCbLEe,9799,"2/28/2022, 4:44:26 AM",2/28/2022,HQ6Epqf3G3b6TPvgYNND4vEGMHkCUGsvLJMXSeJfKYqC,3uEbzo5KKANsmLjkjgDYBQwiYZrrWXrVFUQd12xXs36KrYnsS6wgo4mqLaED4cNHVLFujFkwE72rpoRNXu7vZZVW,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,5v9okbE9guXoj2J3yaxpWVYBS5chGoR9kYXf8hwVWTcU,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.028,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.4
Solana Puppy Pound #3400,DvncUXL9YU5QMp21yetCvAtZFRup5RcD2daUQiQDzrWt,https://www.arweave.net/G3qKOE9Ahp0dccZ3P-rRUqIhlj2GF95AM8vuXLlNZuY?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/DvncUXL9YU5QMp21yetCvAtZFRup5RcD2daUQiQDzrWt,8703,"2/28/2022, 4:46:43 AM",2/28/2022,4UnvghcRcR9dXUs65MH9QQnyfPpN1rUYVBTbxHDXoTEL,4YW6gCGLsPfNtpdeaZwk7zJwPCvv6Sm1V1cXDcJWi3wyjmdvqaJaC6r5YC3qXeoBP5XpXTyGUabRmB3gkPqtAzQq,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,AsTVJviA6toT8qZNEYuHxzAxcxkLgctCB2gH3RHEXUjx,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0238,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.19
Solana Puppy Pound #716,6TV7W4JvsQob15heAY7P9drShG7ohnq6WXc3fowYh53i,https://www.arweave.net/Cm4UBQqgPPDzjSOLEE5KSpKabDg2rSRX33XPQTgsIj8?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/6TV7W4JvsQob15heAY7P9drShG7ohnq6WXc3fowYh53i,7310,"2/28/2022, 5:08:06 AM",2/28/2022,4Tztw7WitU2PUW7bhiGSMgzsyy3r64mZP71vWxf1ArNe,2dWNaD8bYtE5SQyaLsHM5n3F8YHE7LYN273CVk6j1JUtmUPMk54FKoEXBuTnKyVXKm5qfiJkxKpQJqaeqoW5oFJd,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,3wRBJjPEmdk4b2NBEojeMKyuUCKLspKyViYUQMwJUsqt,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #5182,2Nnp7kHVmVxCcXpAVe3qRYYxr5qKskURyDonDVuRyaJp,https://www.arweave.net/1dPtE_fd6AH3uojPDvZf-376Liim_8MuxbdKUHJzJ6g?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/2Nnp7kHVmVxCcXpAVe3qRYYxr5qKskURyDonDVuRyaJp,7879,"3/1/2022, 12:02:11 AM",3/1/2022,Ef1Gp1fgz8qURpn5b1pP3s7Sya4r98X1Ey2SZKXb7RAs,4V8ZdTwVYQqMXrW9F6YjMHMGJ28urMKzPeiPTgHKfXjfvCz8m4FCFEJG6CH5Xx29xhkNpddtYtsQM4n3uitnyMj3,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,CtnMUyC2eH9pFTmxiceunqNA3UDSGn4ehqc746SwrxAh,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.027,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.35
Solana Puppy Pound #7948,EcQiJwyqdcP97PapG4Siq2ggS6ygosvwuVithHZjJmWr,https://www.arweave.net/K8WXqHiT1HrYntIJGxabKauoknx9wfwkdB7y0yFnKVE?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/EcQiJwyqdcP97PapG4Siq2ggS6ygosvwuVithHZjJmWr,5348,"3/1/2022, 3:42:25 PM",3/1/2022,9migpZCzgost5ywu5vBta5v592YHzDyb5nxPLE5PGHeo,HDbEaPDGk59enZDnY9iivP4QWJe2n8Zna9t4GLeatxrXvJVGMQBW8sVSVdGGkai5qsRGJ8JPQTMy3ZP99D3ScjL,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,3RwWDfKJeWDKnV17fuhSG2fo1EkFY68aFT6DRyNY9bK2,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.0286,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.43
Solana Puppy Pound #1200,9noW2wqSKdy9megtMJiw5dqSvTxFUaaV89uVrrqKiKn8,https://www.arweave.net/rLUKyduTRa0PWy5Ux-YrkkZwGcvXWowPppmd607Oz7c?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/9noW2wqSKdy9megtMJiw5dqSvTxFUaaV89uVrrqKiKn8,6796,"3/1/2022, 7:56:47 PM",3/1/2022,FZTwhmKMErf74ocwQBsqXrFRkQPE86x9Sohxdtwj5nBJ,5qkgjpRdWUaQKPgNndTvVu1oKAk2FFZT471SPsxciEmaW2XKGiurvUM2m6ciP4v7MnyFJz2k2r6pmp9k4sMpBK3E,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,8PTtoQg1xhdMboUuBpFDXcD8ffEeC42fYh6N8eACdwFj,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
Solana Puppy Pound #1067,GfqgcN8BjriVi4uP2BwDQ8KdFM6sM1XnzqV4BbDKEGgc,https://www.arweave.net/nKkg5v7ynH64U_mPrUNA2q459HkwnFVwSH24FD2bJA8?ext=png,https://storage.googleapis.com/feliz-nft-meta/images/GfqgcN8BjriVi4uP2BwDQ8KdFM6sM1XnzqV4BbDKEGgc,8067,"3/1/2022, 7:57:04 PM",3/1/2022,Hqhb2gKnpv3Tc7v3Kvb3nBGdVbh75FEpxA6peN4Gn2N7,3A5mrZstahQijFVfH9eNAhT11iQd7L7nFcHbDo2K8yTQG9yPZ99KUXPxvpweu4nLz3p4nzjRrJ7taENah8Xd4aEy,9WMHbunfB3NbyfLX4SMDM881R2xw2sZ9B5RQWkJcYNBV,8PTtoQg1xhdMboUuBpFDXcD8ffEeC42fYh6N8eACdwFj,TRANSACTION,M2mx93ekt1fmXSVkTrUL9xVFHkmME8HTUi5Cyc5aF7K,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,0.024,1,0,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,0,{},1.2
